store_id,item_id,wm_yr_wk,sell_price,id,count,wm_yr_wk_str,year,sales,price_change,sales_change,dept_id,cat_id
CA_1,FOODS_2_053,11426,7.27,FOODS_2_053_CA_1,2,11426,2014,3.3703703703703702,-0.95367847411445,41.338112305854246,FOODS_2,FOODS
CA_1,FOODS_2_056,11429,6.98,FOODS_2_056_CA_1,2,11429,2014,16.25,-6.559571619812576,563.7323943661972,FOODS_2,FOODS
CA_1,FOODS_2_058,11450,4.97,FOODS_2_058_CA_1,4,11450,2014,2.6666666666666665,-5.871212121212133,9.40170940170939,FOODS_2,FOODS
CA_1,FOODS_2_060,11414,5.97,FOODS_2_060_CA_1,4,11414,2014,19.6,-14.469914040114617,50.76923076923079,FOODS_2,FOODS
CA_1,FOODS_2_072,11424,2.88,FOODS_2_072_CA_1,3,11424,2014,4.965517241379311,-3.0303030303030387,-9.717868338557977,FOODS_2,FOODS
CA_1,FOODS_2_074,11432,2.5,FOODS_2_074_CA_1,3,11432,2014,34.333333333333336,-2.7237354085603016,110.81871345029244,FOODS_2,FOODS
CA_1,FOODS_2_076,11435,9.98,FOODS_2_076_CA_1,4,11435,2014,1.5714285714285714,-9.02461257976299,7.5187969924811915,FOODS_2,FOODS
CA_1,FOODS_2_087,11435,9.98,FOODS_2_087_CA_1,4,11435,2014,2.0,-9.02461257976299,16.666666666666675,FOODS_2,FOODS
CA_1,FOODS_2_103,11429,6.98,FOODS_2_103_CA_1,2,11429,2014,6.416666666666667,-6.559571619812576,933.7962962962964,FOODS_2,FOODS
CA_1,FOODS_2_107,11444,1.98,FOODS_2_107_CA_1,5,11444,2014,7.111111111111111,-7.476635514018692,40.94094094094092,FOODS_2,FOODS
CA_1,FOODS_2_111,11411,4.98,FOODS_2_111_CA_1,4,11411,2014,1.7272727272727273,-16.722408026755854,-34.48275862068964,FOODS_2,FOODS
CA_1,FOODS_2_111,11450,5.97,FOODS_2_111_CA_1,4,11450,2014,1.3333333333333333,-0.16722408026756952,24.99999999999998,FOODS_2,FOODS
CA_1,FOODS_2_113,11420,2.88,FOODS_2_113_CA_1,4,11420,2014,3.6666666666666665,-3.3557046979865834,92.98245614035088,FOODS_2,FOODS
CA_1,FOODS_2_113,11424,2.88,FOODS_2_113_CA_1,4,11424,2014,3.3448275862068964,-3.0303030303030387,43.349753694581295,FOODS_2,FOODS
CA_1,FOODS_2_115,11427,8.74,FOODS_2_115_CA_1,3,11427,2014,20.03846153846154,-10.997963340122197,159.7578347578348,FOODS_2,FOODS
CA_1,FOODS_2_116,11430,1.88,FOODS_2_116_CA_1,3,11430,2014,17.26086956521739,-6.000000000000005,-15.653691478867904,FOODS_2,FOODS
CA_1,FOODS_2_119,11436,2.47,FOODS_2_119_CA_1,6,11436,2014,10.75,-16.835016835016837,-28.9647577092511,FOODS_2,FOODS
CA_1,FOODS_2_119,11441,2.47,FOODS_2_119_CA_1,6,11441,2014,11.571428571428571,-16.835016835016837,-24.53416149068324,FOODS_2,FOODS
CA_1,FOODS_2_124,11420,2.68,FOODS_2_124_CA_1,2,11420,2014,5.333333333333333,-4.964539007092183,-3.9039039039039047,FOODS_2,FOODS
CA_1,FOODS_2_126,11421,4.47,FOODS_2_126_CA_1,3,11421,2014,11.758620689655173,-7.644628099173556,8131.034482758625,FOODS_2,FOODS
CA_1,FOODS_2_130,11429,1.25,FOODS_2_130_CA_1,3,11429,2014,13.666666666666666,-20.88607594936709,17.703349282296642,FOODS_2,FOODS
CA_1,FOODS_2_132,11419,2.88,FOODS_2_132_CA_1,4,11419,2014,2.75,-3.3557046979865834,-47.75,FOODS_2,FOODS
CA_1,FOODS_2_132,11424,2.88,FOODS_2_132_CA_1,4,11424,2014,3.2413793103448274,-3.0303030303030387,-11.598746081504707,FOODS_2,FOODS
CA_1,FOODS_2_133,11424,2.88,FOODS_2_133_CA_1,3,11424,2014,3.0689655172413794,-3.0303030303030387,-42.456896551724135,FOODS_2,FOODS
CA_1,FOODS_2_136,11419,2.87,FOODS_2_136_CA_1,2,11419,2014,3.323529411764706,-2.3809523809523725,23.817762399077292,FOODS_2,FOODS
CA_1,FOODS_2_141,11429,6.98,FOODS_2_141_CA_1,2,11429,2014,4.208333333333333,-6.559571619812576,617.8921568627451,FOODS_2,FOODS
CA_1,FOODS_2_146,11430,1.88,FOODS_2_146_CA_1,3,11430,2014,12.608695652173912,-6.000000000000005,68.1159420289855,FOODS_2,FOODS
CA_1,FOODS_2_147,11439,3.48,FOODS_2_147_CA_1,3,11439,2014,6.5,-9.375,116.66666666666666,FOODS_2,FOODS
CA_1,FOODS_2_148,11420,2.62,FOODS_2_148_CA_1,6,11420,2014,2.5,-12.080536912751672,-29.6875,FOODS_2,FOODS
CA_1,FOODS_2_148,11424,2.62,FOODS_2_148_CA_1,6,11424,2014,2.5,-11.784511784511785,-23.076923076923073,FOODS_2,FOODS
CA_1,FOODS_2_149,11429,6.98,FOODS_2_149_CA_1,2,11429,2014,6.333333333333333,-6.559571619812576,1211.904761904762,FOODS_2,FOODS
CA_1,FOODS_2_151,11433,1.88,FOODS_2_151_CA_1,5,11433,2014,14.0,-5.05050505050505,33.33333333333333,FOODS_2,FOODS
CA_1,FOODS_2_154,11435,11.98,FOODS_2_154_CA_1,4,11435,2014,2.333333333333333,-14.306151645207443,31.884057971014478,FOODS_2,FOODS
CA_1,FOODS_2_154,11446,10.97,FOODS_2_154_CA_1,4,11446,2014,2.0,-8.430717863105174,-14.28571428571428,FOODS_2,FOODS
CA_1,FOODS_2_155,11409,2.5,FOODS_2_155_CA_1,2,11409,2014,3.5,-3.100775193798455,-22.22222222222222,FOODS_2,FOODS
CA_1,FOODS_2_156,11437,1.48,FOODS_2_156_CA_1,4,11437,2014,8.181818181818182,-2.631578947368418,63.636363636363626,FOODS_2,FOODS
CA_1,FOODS_2_156,11447,1.0,FOODS_2_156_CA_1,4,11447,2014,12.333333333333334,-32.432432432432435,50.740740740740755,FOODS_2,FOODS
CA_1,FOODS_2_159,11449,3.97,FOODS_2_159_CA_1,3,11449,2014,2.0,-0.2512562814070307,-15.254237288135586,FOODS_2,FOODS
CA_1,FOODS_2_162,11420,2.92,FOODS_2_162_CA_1,2,11420,2014,4.515151515151516,-0.34129692832765013,-54.16089832333486,FOODS_2,FOODS
CA_1,FOODS_2_163,11424,2.88,FOODS_2_163_CA_1,3,11424,2014,2.2413793103448274,-3.0303030303030387,-35.960591133004925,FOODS_2,FOODS
CA_1,FOODS_2_165,11403,3.97,FOODS_2_165_CA_1,2,11403,2014,2.68,-0.2512562814070307,704.0000000000001,FOODS_2,FOODS
CA_1,FOODS_2_174,11420,2.68,FOODS_2_174_CA_1,2,11420,2014,7.818181818181818,-4.964539007092183,48.917748917748916,FOODS_2,FOODS
CA_1,FOODS_2_176,11415,1.89,FOODS_2_176_CA_1,4,11415,2014,6.5,-32.97872340425532,65.2542372881356,FOODS_2,FOODS
CA_1,FOODS_2_176,11420,2.68,FOODS_2_176_CA_1,4,11420,2014,5.484848484848484,-4.964539007092183,-14.299242424242431,FOODS_2,FOODS
CA_1,FOODS_2_177,11414,1.0,FOODS_2_177_CA_1,5,11414,2014,4.0,-69.96996996996997,-6.666666666666665,FOODS_2,FOODS
CA_1,FOODS_2_177,11448,1.49,FOODS_2_177_CA_1,5,11448,2014,6.0,-55.25525525525525,35.099337748344325,FOODS_2,FOODS
CA_1,FOODS_2_179,11452,4.97,FOODS_2_179_CA_1,4,11452,2014,1.0,-5.871212121212133,-44.06779661016949,FOODS_2,FOODS
CA_1,FOODS_2_182,11445,1.98,FOODS_2_182_CA_1,5,11445,2014,8.625,-7.476635514018692,-1.171874999999989,FOODS_2,FOODS
CA_1,FOODS_2_184,11402,4.98,FOODS_2_184_CA_1,2,11402,2014,16.07843137254902,-6.741573033707859,257.29847494553377,FOODS_2,FOODS
CA_1,FOODS_2_188,11424,2.88,FOODS_2_188_CA_1,3,11424,2014,3.2758620689655173,-3.0303030303030387,-47.58620689655172,FOODS_2,FOODS
CA_1,FOODS_2_190,11423,2.88,FOODS_2_190_CA_1,3,11423,2014,3.633333333333333,-3.0303030303030387,-9.166666666666679,FOODS_2,FOODS
CA_1,FOODS_2_193,11408,4.98,FOODS_2_193_CA_1,3,11408,2014,4.375,-11.545293072824148,9.375,FOODS_2,FOODS
CA_1,FOODS_2_195,11410,2.97,FOODS_2_195_CA_1,3,11410,2014,0.4166666666666667,-14.409221902017288,-53.703703703703695,FOODS_2,FOODS
CA_1,FOODS_2_198,11418,8.88,FOODS_2_198_CA_1,2,11418,2014,4.542857142857143,-10.121457489878537,808.5714285714286,FOODS_2,FOODS
CA_1,FOODS_2_200,11420,3.97,FOODS_2_200_CA_1,2,11420,2014,2.878787878787879,-0.2512562814070307,-4.040404040404033,FOODS_2,FOODS
CA_1,FOODS_2_205,11420,2.88,FOODS_2_205_CA_1,4,11420,2014,4.0,-3.3557046979865834,-3.614457831325313,FOODS_2,FOODS
CA_1,FOODS_2_205,11424,2.88,FOODS_2_205_CA_1,4,11424,2014,5.310344827586207,-3.0303030303030387,44.82758620689658,FOODS_2,FOODS
CA_1,FOODS_2_208,11429,6.98,FOODS_2_208_CA_1,2,11429,2014,5.041666666666667,-6.559571619812576,1024.6794871794873,FOODS_2,FOODS
CA_1,FOODS_2_212,11421,4.47,FOODS_2_212_CA_1,3,11421,2014,5.620689655172414,-7.644628099173556,555.7471264367816,FOODS_2,FOODS
CA_1,FOODS_2_213,11403,3.97,FOODS_2_213_CA_1,2,11403,2014,5.56,-0.2512562814070307,-1.8823529411764794,FOODS_2,FOODS
CA_1,FOODS_2_219,11423,2.88,FOODS_2_219_CA_1,3,11423,2014,3.6666666666666665,-3.0303030303030387,22.22222222222221,FOODS_2,FOODS
CA_1,FOODS_2_220,11445,1.98,FOODS_2_220_CA_1,5,11445,2014,9.75,-7.476635514018692,-10.299999999999997,FOODS_2,FOODS
CA_1,FOODS_2_221,11436,1.0,FOODS_2_221_CA_1,2,11436,2014,13.294117647058824,-19.999999999999996,739.6284829721363,FOODS_2,FOODS
CA_1,FOODS_2_222,11432,2.5,FOODS_2_222_CA_1,3,11432,2014,75.42857142857143,-2.7237354085603016,92.70072992700729,FOODS_2,FOODS
CA_1,FOODS_2_224,11429,4.96,FOODS_2_224_CA_1,3,11429,2014,5.041666666666667,-23.456790123456795,62.053571428571445,FOODS_2,FOODS
CA_1,FOODS_2_227,11414,3.98,FOODS_2_227_CA_1,3,11414,2014,7.333333333333333,-10.961968680089484,31.62393162393162,FOODS_2,FOODS
CA_1,FOODS_2_234,11420,2.88,FOODS_2_234_CA_1,5,11420,2014,4.0,-3.3557046979865834,-3.0303030303030276,FOODS_2,FOODS
CA_1,FOODS_2_234,11424,2.88,FOODS_2_234_CA_1,5,11424,2014,3.4827586206896552,-3.0303030303030387,4.482758620689675,FOODS_2,FOODS
CA_1,FOODS_2_235,11419,2.88,FOODS_2_235_CA_1,5,11419,2014,4.0,-3.3557046979865834,-27.27272727272727,FOODS_2,FOODS
CA_1,FOODS_2_235,11424,2.88,FOODS_2_235_CA_1,5,11424,2014,2.103448275862069,-3.0303030303030387,-50.50709939148072,FOODS_2,FOODS
CA_1,FOODS_2_237,11409,2.5,FOODS_2_237_CA_1,2,11409,2014,6.727272727272728,-2.7237354085603016,2.6194144838212807,FOODS_2,FOODS
CA_1,FOODS_2_258,11413,2.97,FOODS_2_258_CA_1,2,11413,2014,3.15,-0.3355704697986517,-51.82352941176471,FOODS_2,FOODS
CA_1,FOODS_2_259,11448,3.5,FOODS_2_259_CA_1,3,11448,2014,1.6,-7.4074074074074066,-19.999999999999996,FOODS_2,FOODS
CA_1,FOODS_2_260,11424,2.88,FOODS_2_260_CA_1,3,11424,2014,3.2758620689655173,-3.0303030303030387,-18.103448275862068,FOODS_2,FOODS
CA_1,FOODS_2_262,11444,1.98,FOODS_2_262_CA_1,5,11444,2014,6.555555555555555,-7.476635514018692,-5.057471264367819,FOODS_2,FOODS
CA_1,FOODS_2_263,11424,5.92,FOODS_2_263_CA_1,3,11424,2014,5.884615384615385,-1.0033444816053616,88.30769230769234,FOODS_2,FOODS
CA_1,FOODS_2_269,11420,2.88,FOODS_2_269_CA_1,4,11420,2014,6.333333333333333,-3.3557046979865834,80.95238095238095,FOODS_2,FOODS
CA_1,FOODS_2_269,11424,2.88,FOODS_2_269_CA_1,4,11424,2014,5.551724137931035,-3.0303030303030387,28.116710875331584,FOODS_2,FOODS
CA_1,FOODS_2_270,11403,3.47,FOODS_2_270_CA_1,2,11403,2014,4.94,-0.2873563218390718,64.66666666666667,FOODS_2,FOODS
CA_1,FOODS_2_271,11452,10.97,FOODS_2_271_CA_1,2,11452,2014,13.0,-0.09107468123861207,123.6559139784946,FOODS_2,FOODS
CA_1,FOODS_2_273,11420,2.88,FOODS_2_273_CA_1,4,11420,2014,4.666666666666667,-3.3557046979865834,33.33333333333335,FOODS_2,FOODS
CA_1,FOODS_2_273,11424,2.88,FOODS_2_273_CA_1,4,11424,2014,3.3793103448275863,-3.0303030303030387,-27.586206896551722,FOODS_2,FOODS
CA_1,FOODS_2_274,11429,6.98,FOODS_2_274_CA_1,2,11429,2014,11.333333333333334,-6.559571619812576,866.6666666666667,FOODS_2,FOODS
CA_1,FOODS_2_279,11432,2.5,FOODS_2_279_CA_1,3,11432,2014,9.80952380952381,-2.7237354085603016,3.2581453634085378,FOODS_2,FOODS
CA_1,FOODS_2_280,11450,3.97,FOODS_2_280_CA_1,3,11450,2014,5.666666666666667,-0.2512562814070307,61.052631578947384,FOODS_2,FOODS
CA_1,FOODS_2_283,11437,1.48,FOODS_2_283_CA_1,3,11437,2014,36.54545454545455,-2.631578947368418,451.91094619666046,FOODS_2,FOODS
CA_1,FOODS_2_283,11447,1.0,FOODS_2_283_CA_1,3,11447,2014,40.16666666666666,-32.432432432432435,9.908789386401295,FOODS_2,FOODS
CA_1,FOODS_2_286,11428,1.25,FOODS_2_286_CA_1,3,11428,2014,3.571428571428572,-20.88607594936709,-20.112781954887204,FOODS_2,FOODS
CA_1,FOODS_2_287,11410,2.5,FOODS_2_287_CA_1,4,11410,2014,1.3846153846153846,-3.100775193798455,-48.07692307692307,FOODS_2,FOODS
CA_1,FOODS_2_287,11422,1.39,FOODS_2_287_CA_1,4,11422,2014,2.6666666666666665,-44.400000000000006,92.59259259259258,FOODS_2,FOODS
CA_1,FOODS_2_288,11424,2.88,FOODS_2_288_CA_1,3,11424,2014,5.413793103448276,-3.0303030303030387,-35.0344827586207,FOODS_2,FOODS
CA_1,FOODS_2_291,11429,6.98,FOODS_2_291_CA_1,2,11429,2014,10.0,-6.559571619812576,1833.3333333333333,FOODS_2,FOODS
CA_1,FOODS_2_294,11437,1.0,FOODS_2_294_CA_1,2,11437,2014,21.8125,-19.999999999999996,661.3797169811321,FOODS_2,FOODS
CA_1,FOODS_2_295,11435,11.98,FOODS_2_295_CA_1,4,11435,2014,3.4285714285714284,-14.306151645207443,43.77880184331797,FOODS_2,FOODS
CA_1,FOODS_2_295,11448,10.97,FOODS_2_295_CA_1,4,11448,2014,5.8,-8.430717863105174,69.16666666666667,FOODS_2,FOODS
CA_1,FOODS_2_298,11435,11.98,FOODS_2_298_CA_1,4,11435,2014,3.083333333333333,-14.306151645207443,-11.904761904761918,FOODS_2,FOODS
CA_1,FOODS_2_298,11446,10.97,FOODS_2_298_CA_1,4,11446,2014,4.714285714285714,-8.430717863105174,52.89575289575292,FOODS_2,FOODS
CA_1,FOODS_2_307,11432,2.5,FOODS_2_307_CA_1,3,11432,2014,35.0,-2.7237354085603016,147.4747474747475,FOODS_2,FOODS
CA_1,FOODS_2_308,11420,2.68,FOODS_2_308_CA_1,2,11420,2014,3.696969696969697,-4.964539007092183,-11.976911976911985,FOODS_2,FOODS
CA_1,FOODS_2_310,11403,3.97,FOODS_2_310_CA_1,5,11403,2014,4.944444444444445,-0.2512562814070307,641.6666666666667,FOODS_2,FOODS
CA_1,FOODS_2_310,11420,3.96,FOODS_2_310_CA_1,5,11420,2014,2.4444444444444446,-0.25188916876575096,-50.56179775280898,FOODS_2,FOODS
CA_1,FOODS_2_310,11452,3.5,FOODS_2_310_CA_1,5,11452,2014,3.0,-11.838790931989928,56.25,FOODS_2,FOODS
CA_1,FOODS_2_312,11436,4.98,FOODS_2_312_CA_1,2,11436,2014,6.529411764705882,-5.323193916349799,446.6484268125855,FOODS_2,FOODS
CA_1,FOODS_2_314,11451,4.97,FOODS_2_314_CA_1,4,11451,2014,3.5,-5.871212121212133,113.88888888888889,FOODS_2,FOODS
CA_1,FOODS_2_317,11435,11.98,FOODS_2_317_CA_1,4,11435,2014,4.333333333333333,-14.306151645207443,51.66666666666666,FOODS_2,FOODS
CA_1,FOODS_2_317,11446,10.97,FOODS_2_317_CA_1,4,11446,2014,5.428571428571429,-8.430717863105174,25.274725274725295,FOODS_2,FOODS
CA_1,FOODS_2_319,11420,2.68,FOODS_2_319_CA_1,2,11420,2014,4.515151515151516,-4.964539007092183,41.09848484848486,FOODS_2,FOODS
CA_1,FOODS_2_323,11449,3.97,FOODS_2_323_CA_1,3,11449,2014,3.0,-0.2512562814070307,58.82352941176472,FOODS_2,FOODS
CA_1,FOODS_2_324,11409,2.5,FOODS_2_324_CA_1,4,11409,2014,7.08,-3.100775193798455,-43.36,FOODS_2,FOODS
CA_1,FOODS_2_324,11437,2.5,FOODS_2_324_CA_1,4,11437,2014,4.75,-23.78048780487805,115.90909090909088,FOODS_2,FOODS
CA_1,FOODS_2_331,11420,2.88,FOODS_2_331_CA_1,4,11420,2014,4.0,-3.3557046979865834,-32.20338983050848,FOODS_2,FOODS
CA_1,FOODS_2_331,11423,2.88,FOODS_2_331_CA_1,4,11423,2014,5.2,-3.0303030303030387,48.57142857142858,FOODS_2,FOODS
CA_1,FOODS_2_332,11447,3.5,FOODS_2_332_CA_1,2,11447,2014,6.833333333333333,-7.4074074074074066,7.41360089186176,FOODS_2,FOODS
CA_1,FOODS_2_335,11447,3.5,FOODS_2_335_CA_1,2,11447,2014,6.0,-7.4074074074074066,78.48101265822784,FOODS_2,FOODS
CA_1,FOODS_2_336,11410,2.5,FOODS_2_336_CA_1,2,11410,2014,4.837209302325581,-2.7237354085603016,5.156723963599608,FOODS_2,FOODS
CA_1,FOODS_2_341,11410,2.5,FOODS_2_341_CA_1,2,11410,2014,3.744186046511628,-3.100775193798455,-42.39713774597496,FOODS_2,FOODS
CA_1,FOODS_2_344,11424,2.88,FOODS_2_344_CA_1,3,11424,2014,9.586206896551724,-3.0303030303030387,-22.273998136067107,FOODS_2,FOODS
CA_1,FOODS_2_345,11439,7.97,FOODS_2_345_CA_1,2,11439,2014,0.4285714285714285,-0.12531328320802837,-76.78571428571429,FOODS_2,FOODS
CA_1,FOODS_2_353,11420,2.88,FOODS_2_353_CA_1,2,11420,2014,4.606060606060606,-4.0000000000000036,-6.948270584634219,FOODS_2,FOODS
CA_1,FOODS_2_358,11409,2.5,FOODS_2_358_CA_1,2,11409,2014,5.159090909090909,-2.7237354085603016,101.8774703557312,FOODS_2,FOODS
CA_1,FOODS_2_362,11442,6.98,FOODS_2_362_CA_1,2,11442,2014,2.363636363636364,-6.559571619812576,108.00000000000006,FOODS_2,FOODS
CA_1,FOODS_2_363,11409,2.5,FOODS_2_363_CA_1,2,11409,2014,5.7727272727272725,-3.100775193798455,15.454545454545453,FOODS_2,FOODS
CA_1,FOODS_2_366,11424,2.88,FOODS_2_366_CA_1,3,11424,2014,2.4482758620689653,-3.0303030303030387,8.812260536398453,FOODS_2,FOODS
CA_1,FOODS_2_367,11451,4.97,FOODS_2_367_CA_1,4,11451,2014,5.0,-5.871212121212133,-9.6045197740113,FOODS_2,FOODS
CA_1,FOODS_2_373,11430,4.96,FOODS_2_373_CA_1,3,11430,2014,5.782608695652174,-23.456790123456795,35.3376503237743,FOODS_2,FOODS
CA_1,FOODS_2_376,11430,1.88,FOODS_2_376_CA_1,3,11430,2014,20.82608695652174,-6.000000000000005,88.06165479133341,FOODS_2,FOODS
